{'action': 'debit', 'paydrc_reference': 'PDM0N8Z05Zd6296lovv22YFs', 'status': 'Successful', 'switch_reference': 'FP03I022vm05O29', 'telco_reference': 'MP220529.1300.C93387', 'telco_status_description': 'Success'}
{'action': 'debit', 'paydrc_reference': 'PDFE9S007eFu15sGEes22MEo', 'status': 'Failed', 'switch_reference': 'FP03JV22XP07u15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDE50yy07vtN15t143J22yCK', 'status': 'Failed', 'switch_reference': 'FP03de224B07415', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDo8lKf07Cic15mIYpR22zJl', 'status': 'Failed', 'switch_reference': 'FP03Zm22FQ07R15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDPnAh1071IP15gKzuJ22z5q', 'status': 'Failed', 'switch_reference': 'FP03vZ22mz07915', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDJaPhp07HKL15zH8sd22uOg', 'status': 'Failed', 'switch_reference': 'FP03qP22YT07I15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDFKjaR07pj815a3hPi22qKE', 'status': 'Failed', 'switch_reference': 'FP035C22es07T15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD6KZM307C8z15nVw5M22maI', 'status': 'Failed', 'switch_reference': 'FP03Kx22aY07015', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDZyEnJ07bb215QLU7X2284G', 'status': 'Failed', 'switch_reference': 'FP03oS229a07a15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDQHqZg07osa15WElBn22s0f', 'status': 'Failed', 'switch_reference': 'FP03ox22iP07p15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDnVPnj07q8r15NeOIa22F3l', 'status': 'Failed', 'switch_reference': 'FP03Sh22J507815', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDUShp107pFc15C5BiT224bL', 'status': 'Failed', 'switch_reference': 'FP03rd221b07d15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDt1QBe07iBQ15ioMuj22oc5', 'status': 'Failed', 'switch_reference': 'FP03BD22eE07c15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD79D9Q076l115B0xal22sQP', 'status': 'Failed', 'switch_reference': 'FP03EM22Tu07115', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDwKTkd0703p15JElny22G1N', 'status': 'Failed', 'switch_reference': 'FP03og22IC07q15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDopbB907WHD15OQ9gv22Qbe', 'status': 'Failed', 'switch_reference': 'FP03Nt225U07m15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD2RSeP078Ae15cYxMk22q8W', 'status': 'Failed', 'switch_reference': 'FP03Wh22v407I15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDkfdX007Ztv15wGJRx22GvX', 'status': 'Failed', 'switch_reference': 'FP039k22Rc07L15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDKhLV607mzR156eYXt223qD', 'status': 'Failed', 'switch_reference': 'FP03KN22aU07S15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDzIMYg073BH15uhygp22Zzk', 'status': 'Failed', 'switch_reference': 'FP03Ol22zJ07O15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDLMGFu07Ika15YRXnP22rlX', 'status': 'Failed', 'switch_reference': 'FP030i22mn07d15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDbxjZQ07Eh815ro23W22JWy', 'status': 'Failed', 'switch_reference': 'FP03pv22bF07Z15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDbPzVR07GhD15t1bTJ22gV3', 'status': 'Failed', 'switch_reference': 'FP0317229u07Y15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDhXXlS07VKi15cOlso226yd', 'status': 'Failed', 'switch_reference': 'FP03pI229o07O15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDVyCJt07zDR154eTQR22evJ', 'status': 'Failed', 'switch_reference': 'FP03La22Nb07j15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDp6wvT07ma915doEE822kPx', 'status': 'Failed', 'switch_reference': 'FP030r22Yr07415', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDbyVH107eM915TorA92251k', 'status': 'Failed', 'switch_reference': 'FP039122dz07u15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDrfVg207OFL15GTgpW22b8X', 'status': 'Failed', 'switch_reference': 'FP03Ot22aE07R15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDicXUZ07LiN15hbRyS222c0', 'status': 'Failed', 'switch_reference': 'FP032w224s07I15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDqXSpZ07zZh15vgjrw22DQp', 'status': 'Failed', 'switch_reference': 'FP03F122gM07y15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDrhjaD07SxI15QVz5N228CA', 'status': 'Failed', 'switch_reference': 'FP038L22uA07515', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD5wjWO07WDj15SfIze225M3', 'status': 'Failed', 'switch_reference': 'FP03Wn22CQ07y15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD0zNWK07Yaw15PhO2G22w3O', 'status': 'Failed', 'switch_reference': 'FP03Bh22IW07615', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDdWRVY07l6l15IA8YS22oQy', 'status': 'Failed', 'switch_reference': 'FP03lG220H07i15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD74mLy07Vpb15Xr2Sc22Gd4', 'status': 'Failed', 'switch_reference': 'FP03Cd22ty07H15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDWTfeG07mVD15OVGje22Y2G', 'status': 'Failed', 'switch_reference': 'FP033C22oJ07j15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDOAH7v07D5q154fRh2221uL', 'status': 'Failed', 'switch_reference': 'FP03To221y07615', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDQJXlX07SfA1545qlx22hxn', 'status': 'Failed', 'switch_reference': 'FP03wA22I907f15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDo8tdv07yzj15h7xJR22LkV', 'status': 'Failed', 'switch_reference': 'FP03Jt22dK07y15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDxFjLi073aT155T7BK22gI6', 'status': 'Failed', 'switch_reference': 'FP03of22m907n15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDIbyCX07ejK15O0YJv22juA', 'status': 'Failed', 'switch_reference': 'FP03OJ22qD07d15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDVJWVT07nCO15SpMVI22k0X', 'status': 'Failed', 'switch_reference': 'FP03Tn224x07I15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDRjZCK07f2L15DIEJZ22nyP', 'status': 'Failed', 'switch_reference': 'FP03iD22VM07215', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD2hl9S07BpC15MhfFq22mSv', 'status': 'Failed', 'switch_reference': 'FP035i222A07115', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDrUEHl07Nv815vpryq22UUf', 'status': 'Failed', 'switch_reference': 'FP03AN22gn07U15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD50x1t07Gjz15rMr4S22qZ5', 'status': 'Failed', 'switch_reference': 'FP03zO221j07W15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDf6Uij07ZO015bhFUj22FDq', 'status': 'Failed', 'switch_reference': 'FP03ed226v07n15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDmhAFS07Bz615OAbTq22AQk', 'status': 'Failed', 'switch_reference': 'FP03hb222s07n15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD0MGy507CrD15bFhhy22Qlv', 'status': 'Failed', 'switch_reference': 'FP030522tj07915', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDzt8zp07uYC15ByHGn22HtN', 'status': 'Failed', 'switch_reference': 'FP03L622qY07Q15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDakD7L071bG15McA4d22RhS', 'status': 'Failed', 'switch_reference': 'FP03T922M707Q15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDrd8T407y4q15nZoHR22Nqh', 'status': 'Failed', 'switch_reference': 'FP036C221A07n15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDMhm2107CCN156nYit22XwD', 'status': 'Failed', 'switch_reference': 'FP03eb220a07j15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDmYnVL07NPg15QghE322JHP', 'status': 'Failed', 'switch_reference': 'FP03PD22bx07z15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDlcyx607PvL15hfocL22CBq', 'status': 'Failed', 'switch_reference': 'FP030n22jd07n15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDlP4f907PJJ15B5EIp22czm', 'status': 'Failed', 'switch_reference': 'FP03K522l607715', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDKilHu07LKG15NSpp922JSB', 'status': 'Failed', 'switch_reference': 'FP036D22b407R15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDVRiFQ07r6f156Rigi22Haf', 'status': 'Failed', 'switch_reference': 'FP03DK22De07a15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDZiLsk07UoB15JdSts22kh6', 'status': 'Failed', 'switch_reference': 'FP03la22Hz07e15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDk3N90070vx15STEa622csb', 'status': 'Failed', 'switch_reference': 'FP03x622lg07X15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDY8uG807w3m15y1DFe22LH5', 'status': 'Failed', 'switch_reference': 'FP03hL22s307t15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDu5bZ207x1t15pv8HY223Kd', 'status': 'Failed', 'switch_reference': 'FP03Fd22Ww07P15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDldeaz07a0f15YlXJ722hul', 'status': 'Failed', 'switch_reference': 'FP03AP22Fm07u15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDzJ44B07vYQ15BnLTt226xT', 'status': 'Failed', 'switch_reference': 'FP032D22Od07c15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDc7N5f07JQF153MotQ22l4t', 'status': 'Failed', 'switch_reference': 'FP03ot22pw07w15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD2hs6j07Agk15m726E220q7', 'status': 'Failed', 'switch_reference': 'FP03up22Sh07W15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDYeeLu07TL615MTSXT22lAq', 'status': 'Failed', 'switch_reference': 'FP03RJ22rv07915', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDgbgs507Ali15xWKGK22jeK', 'status': 'Failed', 'switch_reference': 'FP03NS22Rf07U15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDnJm8K07RcM15OLM1p22BmR', 'status': 'Failed', 'switch_reference': 'FP03xq22iU07A15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDXuBRN07y3j15KE4rO22htU', 'status': 'Failed', 'switch_reference': 'FP03jT22gZ07G15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDivQnM071Id15Up3QU22wN2', 'status': 'Failed', 'switch_reference': 'FP03xL22rV07U15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDynUWM079iR15M3qve22ef9', 'status': 'Failed', 'switch_reference': 'FP03Ho22P107815', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDxN0Wl0746U15nTGVA22iyT', 'status': 'Failed', 'switch_reference': 'FP039o22Qy07y15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDogptI07icu15KNE5x22Wsp', 'status': 'Failed', 'switch_reference': 'FP031922ue07W15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDZyhyy07kD815Gi3N022Muh', 'status': 'Failed', 'switch_reference': 'FP03su22yx07I15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDJSkkq07vqi15A7Dux22OLG', 'status': 'Failed', 'switch_reference': 'FP03iy22qL07K15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDm57UT079pF15ZCBEG22x1X', 'status': 'Failed', 'switch_reference': 'FP03KV224R07L15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDNZ75i07PPJ15u2UT822MHq', 'status': 'Failed', 'switch_reference': 'FP035Q22cE07d15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDA12HE07A1415kdG4a22fSM', 'status': 'Failed', 'switch_reference': 'FP03bd22RG07K15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD26n4D07HYy15Vtnvy22BQB', 'status': 'Failed', 'switch_reference': 'FP03kY22Mj07q15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PD9g5Eg07HP215Tgxvs22nf2', 'status': 'Failed', 'switch_reference': 'FP03zq22sC07n15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDCkoaK07WSY15nbzqi22hdd', 'status': 'Failed', 'switch_reference': 'FP03pW22pg07x15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDzJL7Q07hFG15XSDFE22bia', 'status': 'Failed', 'switch_reference': 'FP03R622iY07G15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDLvwBw07ktL150z7po22mvz', 'status': 'Failed', 'switch_reference': 'FP03og22Jy07F15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDERHFv07OXA15Gpjoa22Wln', 'status': 'Failed', 'switch_reference': 'FP03DD22o807i15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDln5op07Qm615DIuNh22hXz', 'status': 'Failed', 'switch_reference': 'FP03Ok22eR07L15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDsJJuE07u2d15cZjZL22J8t', 'status': 'Failed', 'switch_reference': 'FP03q822Yv07H15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
{'action': 'debit', 'paydrc_reference': 'PDx5et1072hF15RTfPx22aSO', 'status': 'Failed', 'switch_reference': 'FP03hO22rW07D15', 'telco_reference': 'null', 'telco_status_description': 'Transaction id is invalid'}
